HOSPITAL_ID,Total_Patients,Readmissions,Readmit_Rate_Pct,Avg_Risk_Score,Critical_Patients,High_Patients,Avg_LOS_Days,Avg_Charge_USD,Unique_Physicians,State_Code,Emergency_Admits,Critical_Pct,Est_Preventable_Savings,Hospital_Volume_Tier
HOSP-49977,35,31,88.6,0.767,28,5,0.0,8956,1,16,35,80.0,210000,Large (20-100)
HOSP-06652,35,32,91.4,0.842,29,3,0.0,1883,1,10,35,82.9,217500,Large (20-100)
HOSP-76088,35,25,71.4,0.8147,28,3,0.0,1466,1,15,35,80.0,210000,Large (20-100)
HOSP-41995,35,28,80.0,0.8227,30,2,0.1,1018,1,11,35,85.7,225000,Large (20-100)
HOSP-33309,35,26,74.3,0.7828,25,7,0.0,3900,1,33,35,71.4,187500,Large (20-100)
HOSP-71012,34,28,82.4,0.7995,24,7,0.0,3385,2,33,34,70.6,180000,Large (20-100)
HOSP-72038,34,27,79.4,0.826,27,4,0.0,5396,1,10,34,79.4,202500,Large (20-100)
HOSP-24350,34,7,20.6,0.2419,7,1,0.0,5339,1,33,34,20.6,52500,Large (20-100)
HOSP-60367,34,29,85.3,0.8018,26,5,0.0,1012,1,15,34,76.5,195000,Large (20-100)
HOSP-49749,34,29,85.3,0.8253,28,5,0.0,771,1,25,34,82.4,210000,Large (20-100)
HOSP-60098,34,26,76.5,0.6999,23,4,0.1,1454,1,4,34,67.6,172500,Large (20-100)
HOSP-96054,34,13,38.2,0.3727,9,2,0.8,16732,1,27,11,26.5,67500,Large (20-100)
HOSP-80739,34,0,0.0,0.0107,0,0,12.5,21656,1,15,0,0.0,0,Large (20-100)
HOSP-96409,34,9,26.5,0.1751,3,1,4.3,51497,1,30,5,8.8,22500,Large (20-100)
HOSP-45323,34,0,0.0,0.0218,0,0,13.1,18178,2,39,1,0.0,0,Large (20-100)
HOSP-04925,34,24,70.6,0.803,27,0,0.0,1552,1,5,34,79.4,202500,Large (20-100)
HOSP-42217,34,2,5.9,0.0625,0,0,0.0,6739,1,45,34,0.0,0,Large (20-100)
HOSP-83030,34,32,94.1,0.877,29,5,0.0,920,1,23,34,85.3,217500,Large (20-100)
HOSP-11607,34,1,2.9,0.1013,0,3,0.0,5143,1,44,34,0.0,0,Large (20-100)
HOSP-63155,33,3,9.1,0.0982,0,0,1.0,2770,1,33,33,0.0,0,Large (20-100)
HOSP-86059,33,11,33.3,0.3477,10,3,4.3,12574,1,50,20,30.3,75000,Large (20-100)
HOSP-60926,33,27,81.8,0.8255,27,3,0.0,1379,1,21,33,81.8,202500,Large (20-100)
HOSP-95029,33,24,72.7,0.7567,25,1,0.0,2352,2,39,33,75.8,187500,Large (20-100)
HOSP-96108,33,3,9.1,0.1514,1,3,2.1,4749,2,41,25,3.0,7500,Large (20-100)
HOSP-97702,33,3,9.1,0.132,3,0,4.9,47166,1,13,0,9.1,22500,Large (20-100)
HOSP-98076,33,30,90.9,0.8833,30,3,0.0,2052,1,5,33,90.9,225000,Large (20-100)
HOSP-31826,33,1,3.0,0.0395,0,0,10.5,17883,1,38,0,0.0,0,Large (20-100)
HOSP-19531,33,27,81.8,0.8564,28,4,0.0,1639,1,42,33,84.8,210000,Large (20-100)
HOSP-87272,33,27,81.8,0.844,27,6,0.0,1368,2,5,33,81.8,202500,Large (20-100)
HOSP-82989,33,27,81.8,0.8213,27,3,0.0,2238,2,5,33,81.8,202500,Large (20-100)
HOSP-60553,33,28,84.8,0.8341,26,5,0.0,2686,1,10,33,78.8,195000,Large (20-100)
HOSP-01138,33,29,87.9,0.8611,28,4,0.0,1136,1,44,33,84.8,210000,Large (20-100)
HOSP-15645,32,3,9.4,0.0269,0,0,8.8,105600,1,14,0,0.0,0,Large (20-100)
HOSP-01528,32,3,9.4,0.1151,0,0,1.0,3087,1,10,32,0.0,0,Large (20-100)
HOSP-80631,32,24,75.0,0.7811,26,1,0.0,3024,1,45,32,81.2,195000,Large (20-100)
HOSP-41802,32,21,65.6,0.5871,14,5,0.0,6578,1,33,32,43.8,105000,Large (20-100)
HOSP-55524,32,21,65.6,0.7735,24,3,0.0,2248,1,15,32,75.0,180000,Large (20-100)
HOSP-04474,32,29,90.6,0.8857,30,2,0.0,1567,1,31,32,93.8,225000,Large (20-100)
HOSP-45548,32,29,90.6,0.8232,24,7,0.0,1164,1,34,32,75.0,180000,Large (20-100)
HOSP-36227,32,26,81.2,0.7641,23,3,0.0,5063,1,11,32,71.9,172500,Large (20-100)
HOSP-59419,32,21,65.6,0.6486,22,0,0.9,4015,1,10,28,68.8,165000,Large (20-100)
HOSP-19749,32,31,96.9,0.8905,31,0,0.0,1041,1,17,32,96.9,232500,Large (20-100)
HOSP-64134,32,25,78.1,0.8003,26,2,0.1,2147,1,5,32,81.2,195000,Large (20-100)
HOSP-22886,31,25,80.6,0.8401,27,4,0.0,2171,1,36,31,87.1,202500,Large (20-100)
HOSP-20810,31,25,80.6,0.8075,24,4,0.1,2670,1,39,31,77.4,180000,Large (20-100)
HOSP-86934,31,25,80.6,0.8254,25,2,0.0,2330,1,50,31,80.6,187500,Large (20-100)
HOSP-48807,31,18,58.1,0.6017,17,3,0.3,2542,1,38,27,54.8,127500,Large (20-100)
HOSP-02029,31,29,93.5,0.8783,27,4,0.0,985,1,50,31,87.1,202500,Large (20-100)
HOSP-60056,31,22,71.0,0.7282,22,2,0.1,1329,2,51,31,71.0,165000,Large (20-100)
HOSP-36731,31,0,0.0,0.012,0,0,8.0,8197,1,31,0,0.0,0,Large (20-100)
HOSP-42444,31,24,77.4,0.7187,20,3,0.0,1627,1,33,31,64.5,150000,Large (20-100)
HOSP-72630,31,21,67.7,0.7578,23,4,0.0,1678,1,24,31,74.2,172500,Large (20-100)
HOSP-78486,31,0,0.0,0.0117,0,0,11.6,34326,1,10,0,0.0,0,Large (20-100)
HOSP-15961,31,23,74.2,0.8125,28,0,0.0,3321,1,33,31,90.3,210000,Large (20-100)
HOSP-01497,30,0,0.0,0.0047,0,0,29.0,18668,1,39,0,0.0,0,Large (20-100)
HOSP-89946,30,1,3.3,0.0128,0,0,12.9,9915,1,34,0,0.0,0,Large (20-100)
HOSP-32780,30,26,86.7,0.8525,26,2,0.0,777,1,15,30,86.7,195000,Large (20-100)
HOSP-78039,30,27,90.0,0.8778,27,3,0.0,1550,1,6,30,90.0,202500,Large (20-100)
HOSP-94674,30,25,83.3,0.8307,25,2,0.0,1233,1,33,30,83.3,187500,Large (20-100)
HOSP-10952,30,27,90.0,0.8433,26,4,0.0,2080,1,16,30,86.7,195000,Large (20-100)
HOSP-85728,30,24,80.0,0.8058,25,0,0.0,1568,1,3,30,83.3,187500,Large (20-100)
HOSP-11392,30,23,76.7,0.7983,22,4,0.0,2085,1,5,30,73.3,165000,Large (20-100)
HOSP-44973,30,27,90.0,0.8936,29,1,0.0,1327,1,10,30,96.7,217500,Large (20-100)
HOSP-42419,30,25,83.3,0.9259,29,1,0.0,2272,1,10,30,96.7,217500,Large (20-100)
HOSP-68214,30,24,80.0,0.8349,24,4,0.0,2369,1,39,30,80.0,180000,Large (20-100)
HOSP-69220,30,23,76.7,0.8539,27,1,0.0,1090,1,11,30,90.0,202500,Large (20-100)
HOSP-50393,30,28,93.3,0.8743,27,2,0.0,853,1,36,30,90.0,202500,Large (20-100)
HOSP-91303,30,23,76.7,0.8553,27,0,0.1,1523,1,10,30,90.0,202500,Large (20-100)
HOSP-39114,30,23,76.7,0.873,27,1,0.0,3785,1,10,30,90.0,202500,Large (20-100)
HOSP-52129,29,26,89.7,0.7614,23,2,0.0,1269,1,39,29,79.3,172500,Large (20-100)
HOSP-73000,29,25,86.2,0.8767,26,2,0.0,3093,1,39,29,89.7,195000,Large (20-100)
HOSP-01623,29,17,58.6,0.3941,8,4,0.6,14081,2,45,13,27.6,60000,Large (20-100)
HOSP-11511,29,25,86.2,0.8719,26,1,0.0,1224,1,47,29,89.7,195000,Large (20-100)
HOSP-94412,29,0,0.0,0.0072,0,0,12.7,35890,1,31,0,0.0,0,Large (20-100)
HOSP-79303,29,0,0.0,0.0045,0,0,13.0,17766,1,32,0,0.0,0,Large (20-100)
HOSP-34205,29,16,55.2,0.6372,17,2,0.1,2564,2,52,27,58.6,127500,Large (20-100)
HOSP-80280,29,23,79.3,0.6703,12,11,0.0,10821,1,45,29,41.4,90000,Large (20-100)
HOSP-83542,29,0,0.0,0.0115,0,0,11.3,7040,1,36,0,0.0,0,Large (20-100)
HOSP-14094,29,26,89.7,0.8329,22,4,0.0,2248,1,13,29,75.9,165000,Large (20-100)
HOSP-82522,29,23,79.3,0.7828,23,2,0.0,1192,1,34,29,79.3,172500,Large (20-100)
HOSP-54700,29,3,10.3,0.0761,0,1,6.4,101332,1,38,2,0.0,0,Large (20-100)
HOSP-09249,29,20,69.0,0.7046,20,2,0.1,1258,1,22,29,69.0,150000,Large (20-100)
HOSP-44522,29,21,72.4,0.7861,24,2,0.0,1347,1,33,29,82.8,180000,Large (20-100)
HOSP-81215,29,22,75.9,0.7609,22,2,0.0,3142,1,10,29,75.9,165000,Large (20-100)
HOSP-25150,29,23,79.3,0.7374,19,4,0.0,1410,1,24,29,65.5,142500,Large (20-100)
HOSP-87987,29,20,69.0,0.7757,22,1,0.1,2367,1,5,29,75.9,165000,Large (20-100)
HOSP-95120,29,26,89.7,0.8616,26,2,0.0,1975,1,10,29,89.7,195000,Large (20-100)
HOSP-92350,29,24,82.8,0.8645,26,1,0.0,1767,1,45,29,89.7,195000,Large (20-100)
HOSP-84460,29,0,0.0,0.0054,0,0,12.7,17398,1,49,0,0.0,0,Large (20-100)
HOSP-17823,29,27,93.1,0.8353,24,3,0.0,886,1,47,29,82.8,180000,Large (20-100)
HOSP-40370,29,23,79.3,0.8235,23,4,0.1,1528,1,38,27,79.3,172500,Large (20-100)
HOSP-27355,28,23,82.1,0.809,20,6,0.0,5806,1,31,28,71.4,150000,Large (20-100)
HOSP-63887,28,1,3.6,0.0479,0,0,1.1,6857,1,11,28,0.0,0,Large (20-100)
HOSP-90912,28,23,82.1,0.8411,22,5,0.0,1506,1,19,28,78.6,165000,Large (20-100)
HOSP-65557,28,22,78.6,0.7489,19,4,0.1,3203,1,5,28,67.9,142500,Large (20-100)
HOSP-71914,28,24,85.7,0.8477,24,4,0.0,1266,1,15,28,85.7,180000,Large (20-100)
HOSP-11338,28,18,64.3,0.6273,17,1,2.9,2679,2,50,20,60.7,127500,Large (20-100)
HOSP-81544,28,7,25.0,0.2604,6,3,7.4,17162,1,11,10,21.4,45000,Large (20-100)
HOSP-73194,28,20,71.4,0.6656,16,3,0.0,1959,1,22,28,57.1,120000,Large (20-100)
HOSP-51350,28,24,85.7,0.8795,26,1,0.0,1181,1,18,28,92.9,195000,Large (20-100)
HOSP-38007,28,25,89.3,0.8771,26,2,0.0,1244,1,5,28,92.9,195000,Large (20-100)
HOSP-02080,28,16,57.1,0.5887,15,5,1.2,2771,1,10,21,53.6,112500,Large (20-100)
HOSP-45240,28,24,85.7,0.7833,22,5,0.0,12551,1,14,28,78.6,165000,Large (20-100)
HOSP-47111,28,22,78.6,0.8346,22,4,0.0,1483,1,45,28,78.6,165000,Large (20-100)
HOSP-37270,27,25,92.6,0.9062,26,1,0.0,1737,1,10,27,96.3,195000,Large (20-100)
HOSP-09263,27,24,88.9,0.8874,24,3,0.0,977,1,18,27,88.9,180000,Large (20-100)
HOSP-08654,27,19,70.4,0.7267,18,2,0.0,1086,1,37,27,66.7,135000,Large (20-100)
HOSP-27265,27,0,0.0,0.0052,0,0,12.0,28671,1,1,0,0.0,0,Large (20-100)
HOSP-82409,27,2,7.4,0.0322,0,0,9.2,17094,1,17,0,0.0,0,Large (20-100)
HOSP-14062,27,25,92.6,0.851,22,4,0.0,1366,1,5,27,81.5,165000,Large (20-100)
HOSP-82773,27,26,96.3,0.894,24,3,0.0,1744,1,10,27,88.9,180000,Large (20-100)
HOSP-20274,27,21,77.8,0.7288,18,2,0.0,806,1,37,27,66.7,135000,Large (20-100)
HOSP-65357,27,20,74.1,0.695,18,1,0.0,853,1,37,27,66.7,135000,Large (20-100)
HOSP-49750,27,24,88.9,0.85,24,2,0.0,1865,1,45,27,88.9,180000,Large (20-100)
HOSP-48486,27,0,0.0,0.0049,0,0,26.0,18979,1,11,0,0.0,0,Large (20-100)
HOSP-48061,27,20,74.1,0.7909,20,4,0.0,2868,1,50,27,74.1,150000,Large (20-100)
HOSP-73737,27,16,59.3,0.6311,16,2,0.0,1810,1,33,27,59.3,120000,Large (20-100)
HOSP-44194,27,21,77.8,0.9283,26,1,0.0,1868,1,33,27,96.3,195000,Large (20-100)
HOSP-73911,27,3,11.1,0.1783,0,2,0.7,2525,1,39,27,0.0,0,Large (20-100)
HOSP-80476,27,13,48.1,0.5362,15,1,2.9,2751,2,44,17,55.6,112500,Large (20-100)
HOSP-52844,27,22,81.5,0.8491,23,3,0.0,4090,1,10,27,85.2,172500,Large (20-100)
HOSP-52414,27,20,74.1,0.7165,13,9,0.0,4369,1,42,27,48.1,97500,Large (20-100)
HOSP-25610,27,19,70.4,0.8281,21,4,0.0,2011,1,36,27,77.8,157500,Large (20-100)
HOSP-06095,27,25,92.6,0.8963,24,3,0.0,1515,1,5,27,88.9,180000,Large (20-100)
HOSP-34768,27,21,77.8,0.7266,20,1,0.0,956,1,8,27,74.1,150000,Large (20-100)
HOSP-17060,27,24,88.9,0.8682,24,3,0.0,956,1,10,27,88.9,180000,Large (20-100)
HOSP-41658,26,0,0.0,0.264,0,8,0.0,4809,1,11,26,0.0,0,Large (20-100)
HOSP-43177,26,23,88.5,0.8771,24,1,0.0,1148,1,37,26,92.3,180000,Large (20-100)
HOSP-41548,26,20,76.9,0.809,22,0,0.0,2921,1,31,26,84.6,165000,Large (20-100)
HOSP-58391,26,23,88.5,0.8386,21,4,0.0,3349,1,10,26,80.8,157500,Large (20-100)
HOSP-07663,26,19,73.1,0.8056,21,2,0.0,1250,2,19,26,80.8,157500,Large (20-100)
HOSP-28475,26,20,76.9,0.862,21,4,0.0,3364,1,10,26,80.8,157500,Large (20-100)
HOSP-26970,26,22,84.6,0.771,18,5,0.0,3562,1,31,26,69.2,135000,Large (20-100)
HOSP-64352,26,0,0.0,0.0105,0,0,11.0,26844,1,14,0,0.0,0,Large (20-100)
HOSP-23155,26,19,73.1,0.7132,18,3,0.0,1051,1,34,26,69.2,135000,Large (20-100)
HOSP-40139,26,15,57.7,0.6884,19,0,0.0,721,1,44,26,73.1,142500,Large (20-100)
HOSP-34938,26,21,80.8,0.8824,22,3,0.0,2163,1,39,26,84.6,165000,Large (20-100)
HOSP-76511,26,19,73.1,0.7362,19,2,0.0,2396,1,39,26,73.1,142500,Large (20-100)
HOSP-89620,26,20,76.9,0.7427,16,8,0.0,1370,1,6,26,61.5,120000,Large (20-100)
HOSP-32337,26,2,7.7,0.1543,0,4,0.0,1617,1,13,26,0.0,0,Large (20-100)
HOSP-29045,26,23,88.5,0.8347,24,1,0.0,668,1,30,26,92.3,180000,Large (20-100)
HOSP-08590,26,4,15.4,0.1212,0,0,1.0,1274,1,41,26,0.0,0,Large (20-100)
HOSP-30527,26,23,88.5,0.883,24,2,0.0,863,1,52,26,92.3,180000,Large (20-100)
HOSP-32350,26,21,80.8,0.7595,19,3,0.0,2136,1,18,26,73.1,142500,Large (20-100)
HOSP-40841,26,17,65.4,0.7828,22,0,0.0,800,1,18,26,84.6,165000,Large (20-100)
HOSP-00450,25,23,92.0,0.8497,21,2,0.0,1579,1,10,25,84.0,157500,Large (20-100)
HOSP-27469,25,20,80.0,0.8044,19,4,0.0,1652,1,11,25,76.0,142500,Large (20-100)
HOSP-40031,25,20,80.0,0.8042,20,3,0.0,1114,2,45,25,80.0,150000,Large (20-100)
HOSP-18230,25,21,84.0,0.8242,19,4,0.0,1051,1,10,25,76.0,142500,Large (20-100)
HOSP-96472,25,22,88.0,0.8738,21,3,0.0,1346,1,6,25,84.0,157500,Large (20-100)
HOSP-89797,25,2,8.0,0.0436,0,0,11.3,20213,1,42,0,0.0,0,Large (20-100)
HOSP-32639,25,19,76.0,0.7724,19,2,0.0,955,1,37,25,76.0,142500,Large (20-100)
HOSP-52297,25,20,80.0,0.6566,16,1,0.0,1955,2,16,25,64.0,120000,Large (20-100)
HOSP-12810,25,19,76.0,0.7447,21,0,0.1,1527,1,15,25,84.0,157500,Large (20-100)
HOSP-87313,25,21,84.0,0.8493,22,2,0.0,967,1,23,25,88.0,165000,Large (20-100)
HOSP-82288,25,20,80.0,0.7424,19,1,0.1,1235,1,52,25,76.0,142500,Large (20-100)
HOSP-38404,25,1,4.0,0.0399,0,0,19.6,14869,1,11,0,0.0,0,Large (20-100)
HOSP-37803,25,22,88.0,0.8692,22,1,0.0,1061,1,42,25,88.0,165000,Large (20-100)
HOSP-68143,25,18,72.0,0.7913,20,3,0.0,2157,3,36,25,80.0,150000,Large (20-100)
HOSP-69025,25,17,68.0,0.8115,21,0,0.0,1906,1,10,25,84.0,157500,Large (20-100)
HOSP-03744,25,2,8.0,0.0318,0,0,9.7,19715,1,19,0,0.0,0,Large (20-100)
HOSP-95056,25,21,84.0,0.864,22,2,0.0,1237,1,30,25,88.0,165000,Large (20-100)
HOSP-78666,25,22,88.0,0.9166,25,0,0.0,1587,1,10,25,100.0,187500,Large (20-100)
HOSP-81491,25,22,88.0,0.8615,23,2,0.0,2866,1,28,25,92.0,172500,Large (20-100)
HOSP-35561,25,21,84.0,0.8673,22,2,0.0,1853,1,23,25,88.0,165000,Large (20-100)
HOSP-05618,25,20,80.0,0.7555,20,1,0.0,1061,1,4,25,80.0,150000,Large (20-100)
HOSP-45034,25,15,60.0,0.5784,13,1,0.0,2769,1,52,25,52.0,97500,Large (20-100)
HOSP-45149,25,15,60.0,0.6666,14,5,0.0,2937,1,10,25,56.0,105000,Large (20-100)
HOSP-37637,25,21,84.0,0.782,17,5,0.0,1474,1,33,25,68.0,127500,Large (20-100)
HOSP-09114,25,23,92.0,0.8398,22,2,0.0,1391,1,39,25,88.0,165000,Large (20-100)
HOSP-37917,25,19,76.0,0.7605,16,4,0.0,8776,1,5,25,64.0,120000,Large (20-100)
HOSP-31883,25,23,92.0,0.875,23,2,0.0,1169,1,23,25,92.0,172500,Large (20-100)
HOSP-79017,25,13,52.0,0.5146,10,4,0.3,1750,1,15,24,40.0,75000,Large (20-100)
HOSP-47284,25,21,84.0,0.8633,21,2,0.0,995,1,38,25,84.0,157500,Large (20-100)
HOSP-25648,24,15,62.5,0.6601,16,2,0.3,1468,1,44,20,66.7,120000,Large (20-100)
HOSP-49714,24,0,0.0,0.0056,0,0,12.2,12173,1,33,0,0.0,0,Large (20-100)
HOSP-49954,24,19,79.2,0.7936,18,5,0.0,2712,1,22,24,75.0,135000,Large (20-100)
HOSP-41176,24,20,83.3,0.8046,20,2,0.0,960,1,17,24,83.3,150000,Large (20-100)
HOSP-08469,24,0,0.0,0.0053,0,0,22.0,15008,1,34,0,0.0,0,Large (20-100)
HOSP-60025,24,17,70.8,0.7761,17,5,0.0,1002,2,50,24,70.8,127500,Large (20-100)
HOSP-89581,24,20,83.3,0.7817,18,2,0.0,1077,1,10,24,75.0,135000,Large (20-100)
HOSP-10026,24,17,70.8,0.8253,20,3,0.0,3720,1,31,24,83.3,150000,Large (20-100)
HOSP-88226,24,20,83.3,0.8892,23,0,0.0,4036,1,31,24,95.8,172500,Large (20-100)
HOSP-70187,24,2,8.3,0.0363,0,0,8.9,24684,1,29,0,0.0,0,Large (20-100)
HOSP-41989,24,0,0.0,0.0096,0,0,10.2,22960,1,33,0,0.0,0,Large (20-100)
HOSP-44890,24,14,58.3,0.5933,12,4,0.1,3129,1,1,24,50.0,90000,Large (20-100)
HOSP-00098,24,14,58.3,0.6856,17,2,0.1,2089,2,5,24,70.8,127500,Large (20-100)
HOSP-49366,24,1,4.2,0.007,0,0,21.4,13785,1,34,0,0.0,0,Large (20-100)
HOSP-39201,24,0,0.0,0.0075,0,0,14.0,46963,1,10,0,0.0,0,Large (20-100)
HOSP-69519,24,11,45.8,0.4976,11,1,0.2,2465,1,10,24,45.8,82500,Large (20-100)
HOSP-51613,24,2,8.3,0.0692,0,0,8.9,16393,1,15,0,0.0,0,Large (20-100)
HOSP-32172,24,20,83.3,0.7935,18,3,0.0,999,1,2,24,75.0,135000,Large (20-100)
HOSP-22033,23,19,82.6,0.8413,20,2,0.0,1050,1,45,23,87.0,150000,Large (20-100)
HOSP-26236,23,12,52.2,0.4358,9,2,0.4,2015,1,50,23,39.1,67500,Large (20-100)
HOSP-18728,23,16,69.6,0.7579,17,1,0.0,3887,1,33,23,73.9,127500,Large (20-100)
HOSP-85184,23,20,87.0,0.7905,18,5,0.0,12385,1,28,23,78.3,135000,Large (20-100)
HOSP-20382,23,16,69.6,0.706,17,1,0.1,2119,1,45,23,73.9,127500,Large (20-100)
HOSP-48503,23,18,78.3,0.8694,19,4,0.0,2056,1,34,23,82.6,142500,Large (20-100)
HOSP-99380,23,0,0.0,0.2764,0,4,0.0,6222,1,42,23,0.0,0,Large (20-100)
HOSP-53194,23,19,82.6,0.8085,20,0,0.0,912,1,49,23,87.0,150000,Large (20-100)
HOSP-04544,23,14,60.9,0.6416,16,0,0.1,1246,1,33,23,69.6,120000,Large (20-100)
HOSP-69108,23,17,73.9,0.7406,17,2,0.0,2462,1,23,23,73.9,127500,Large (20-100)
HOSP-59468,23,19,82.6,0.7914,19,1,0.0,2147,1,3,23,82.6,142500,Large (20-100)
HOSP-27053,23,17,73.9,0.7643,18,2,0.0,970,1,49,23,78.3,135000,Large (20-100)
HOSP-13660,23,21,91.3,0.8554,19,3,0.0,1626,1,5,23,82.6,142500,Large (20-100)
HOSP-35929,23,15,65.2,0.6926,16,2,0.1,2512,1,18,23,69.6,120000,Large (20-100)
HOSP-57753,23,20,87.0,0.8335,18,2,0.0,2364,1,52,23,78.3,135000,Large (20-100)
HOSP-56733,23,20,87.0,0.7736,15,6,0.0,1719,1,45,23,65.2,112500,Large (20-100)
HOSP-93086,23,4,17.4,0.1951,5,0,8.0,5721,1,34,6,21.7,37500,Large (20-100)
HOSP-16714,23,21,91.3,0.8144,16,6,0.0,1126,1,11,23,69.6,120000,Large (20-100)
HOSP-95080,23,17,73.9,0.8643,20,2,0.0,949,1,17,23,87.0,150000,Large (20-100)
HOSP-36698,23,20,87.0,0.8208,18,3,0.0,1116,1,1,23,78.3,135000,Large (20-100)
HOSP-72715,23,0,0.0,0.0042,0,0,9.1,30863,1,33,1,0.0,0,Large (20-100)
HOSP-81615,23,21,91.3,0.8493,20,2,0.0,1051,1,1,23,87.0,150000,Large (20-100)
HOSP-16571,22,0,0.0,0.0093,0,0,11.3,32049,1,33,0,0.0,0,Large (20-100)
HOSP-22185,22,0,0.0,0.0124,0,0,17.4,12819,1,39,0,0.0,0,Large (20-100)
HOSP-97654,22,19,86.4,0.822,16,5,0.0,1329,1,10,22,72.7,120000,Large (20-100)
HOSP-97088,22,6,27.3,0.2725,5,1,6.8,6490,1,34,7,22.7,37500,Large (20-100)
HOSP-37733,22,18,81.8,0.711,14,4,0.0,1023,1,39,22,63.6,105000,Large (20-100)
HOSP-16652,22,19,86.4,0.834,19,2,0.0,872,1,36,22,86.4,142500,Large (20-100)
HOSP-24914,22,11,50.0,0.5036,10,2,1.6,811,1,44,16,45.5,75000,Large (20-100)
HOSP-07593,22,12,54.5,0.5677,11,3,0.1,5361,2,45,22,50.0,82500,Large (20-100)
HOSP-83895,22,19,86.4,0.8444,18,3,0.0,1465,1,3,22,81.8,135000,Large (20-100)
HOSP-83955,22,20,90.9,0.8535,19,2,0.0,2221,1,14,22,86.4,142500,Large (20-100)
HOSP-81203,22,16,72.7,0.5832,9,3,0.0,6878,1,14,22,40.9,67500,Large (20-100)
HOSP-58814,22,17,77.3,0.8771,19,3,0.0,1956,1,33,22,86.4,142500,Large (20-100)
HOSP-38458,22,19,86.4,0.8497,19,3,0.0,1295,1,19,22,86.4,142500,Large (20-100)
HOSP-59701,22,13,59.1,0.6576,12,5,0.0,3647,1,49,22,54.5,90000,Large (20-100)
HOSP-58904,22,19,86.4,0.8949,20,2,0.0,1230,1,51,22,90.9,150000,Large (20-100)
HOSP-67608,22,7,31.8,0.3808,8,1,0.1,5383,1,10,22,36.4,60000,Large (20-100)
HOSP-55858,22,3,13.6,0.0842,0,0,1.0,1206,1,5,22,0.0,0,Large (20-100)
HOSP-55738,22,7,31.8,0.29,6,1,5.6,13768,1,28,8,27.3,45000,Large (20-100)
HOSP-24479,22,19,86.4,0.8085,16,5,0.0,1291,1,30,22,72.7,120000,Large (20-100)
HOSP-43518,22,1,4.5,0.0946,0,0,1.0,1759,1,3,22,0.0,0,Large (20-100)
HOSP-73725,22,18,81.8,0.899,21,1,0.0,1683,1,5,22,95.5,157500,Large (20-100)
HOSP-06414,22,17,77.3,0.9173,22,0,0.0,1611,1,10,22,100.0,165000,Large (20-100)
HOSP-12182,22,18,81.8,0.7802,16,4,0.0,5161,1,14,22,72.7,120000,Large (20-100)
HOSP-14785,22,1,4.5,0.1058,0,0,0.9,1635,2,49,22,0.0,0,Large (20-100)
HOSP-75639,22,16,72.7,0.6774,13,4,0.0,1646,1,44,22,59.1,97500,Large (20-100)
HOSP-25504,22,13,59.1,0.6158,14,1,0.0,1246,1,32,22,63.6,105000,Large (20-100)
HOSP-46709,22,0,0.0,0.0051,0,0,11.1,6881,1,36,0,0.0,0,Large (20-100)
HOSP-78637,22,19,86.4,0.7729,15,7,0.0,8208,1,52,22,68.2,112500,Large (20-100)
HOSP-04540,22,19,86.4,0.7819,18,3,0.0,8637,1,18,22,81.8,135000,Large (20-100)
HOSP-04189,22,0,0.0,0.0061,0,0,16.5,10461,1,17,0,0.0,0,Large (20-100)
HOSP-95782,22,18,81.8,0.8256,18,1,0.0,2204,1,26,22,81.8,135000,Large (20-100)
HOSP-98999,22,0,0.0,0.0051,0,0,9.1,15256,1,1,0,0.0,0,Large (20-100)
HOSP-95514,21,2,9.5,0.0626,0,0,10.0,7122,1,10,4,0.0,0,Large (20-100)
HOSP-24346,21,12,57.1,0.7268,15,1,0.1,3218,1,36,21,71.4,112500,Large (20-100)
HOSP-89479,21,16,76.2,0.8421,18,2,0.0,1561,1,33,21,85.7,135000,Large (20-100)
HOSP-26400,21,19,90.5,0.8962,19,2,0.0,2944,1,10,21,90.5,142500,Large (20-100)
HOSP-05245,21,18,85.7,0.756,13,7,0.0,12279,1,39,21,61.9,97500,Large (20-100)
HOSP-33175,21,19,90.5,0.8141,17,2,0.0,1058,1,23,21,81.0,127500,Large (20-100)
HOSP-80670,21,16,76.2,0.7697,17,1,0.0,3675,1,49,21,81.0,127500,Large (20-100)
HOSP-78444,21,19,90.5,0.8197,16,2,0.0,903,1,22,21,76.2,120000,Large (20-100)
HOSP-51179,21,18,85.7,0.7115,14,2,0.0,531,2,44,21,66.7,105000,Large (20-100)
HOSP-38476,21,11,52.4,0.3703,4,3,1.1,18632,1,41,9,19.0,30000,Large (20-100)
HOSP-43945,21,13,61.9,0.5116,8,3,0.1,2371,1,34,21,38.1,60000,Large (20-100)
HOSP-39194,21,8,38.1,0.4102,2,8,0.1,6151,1,39,21,9.5,15000,Large (20-100)
HOSP-42104,21,17,81.0,0.788,17,1,0.0,1103,1,20,21,81.0,127500,Large (20-100)
HOSP-17971,21,0,0.0,0.007,0,0,10.7,27918,1,45,0,0.0,0,Large (20-100)
HOSP-57015,21,18,85.7,0.8752,19,1,0.0,1012,1,23,21,90.5,142500,Large (20-100)
HOSP-65679,21,15,71.4,0.7546,14,3,0.0,2564,1,39,21,66.7,105000,Large (20-100)
HOSP-70132,21,0,0.0,0.0102,0,0,10.4,28149,1,3,0,0.0,0,Large (20-100)
